ogrn,inn,actives_x,revenue_x,short_term_debt_x,long_term_debt_x,name,okveds,ustavnoi_capital,location,egrul_registration_date,respondent,plaintiffs,third,participated,is_tenderous,region_id,email,phone
1082456000142,2456012158,10929.0,8283.0,0.0,0.0,ООО,"['25.9', '24.51', '24.52', '68.10', '68.2', '77.39']",20000,"КРАСНОЯРСКИЙ КРАЙ,
Г. НАЗАРОВО",18.02.2008,1,1,0,0,0,24,2950408@mail.ru,+7 (391) 557-17-97
1082645000680,2623022990,899.0,529.0,0.0,0.0,ООО,"['25.9', '25.11', '25.12', '25.61', '25.62', '25.99.24', '25.99.29', '43.99.5']",10000,"СТАВРОПОЛЬСКИЙ КРАЙ,
Г. СТАВРОПОЛЬ",10.06.2008,0,0,0,0,0,26,metiz126@yandex.ru,+7 (865) 249-25-25
1101650015191,1650217281,117346.0,69739.0,0.0,0.0,ООО,"['25.9', '24.3', '25.61', '25.62', '46.4', '47.19', '47.52.1', '47.52.71']",10000,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. ЧЕБОКСАРЫ",24.12.2010,9,4,0,0,0,16,balans932010@mail.ru,+7 (835) 265-58-90
1021200778334,1215084595,0.0,0.0,0.0,0.0,ООО,"['25.9', '16.23', '16.29', '25.1', '25.2', '25.5', '25.61', '25.62', '25.7', '31.0', '46.1', '47.5', '49.4', '52.10', '52.24', '52.29', '68.2', '77.3']",11000,"РЕСПУБЛИКА МАРИЙ ЭЛ,
Г. ЙОШКАР-ОЛА",23.12.2002,31,0,1,0,0,12,0,0
1022101144812,2128026341,9631.0,2040.0,0.0,0.0,ООО,"['25.9', '16.10', '16.10.9', '16.23', '16.29.1', '31.0', '46.73.6', '46.90', '47.19', '47.52.7', '64.99', '68.20']",80800,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. ЧЕБОКСАРЫ",29.11.2002,1,2,0,0,0,21,oooselins@mail.ru,+7 (835) 266-18-85
1022101146210,2128035963,0.0,0.0,0.0,0.0,ООО,"['25.9', '25.50']",32000,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. ЧЕБОКСАРЫ",05.12.2002,10,0,0,0,0,21,shadownux@gmail.com,+7 (905) 342-33-57
1023102358806,3128030251,284260.0,333998.0,35130.0,73017.0,ООО,"['25.9', '46.1', '46.9', '52.10', '52.24', '73.20']",0,"БЕЛГОРОДСКАЯ ОБЛАСТЬ,
Г. СТАРЫЙ ОСКОЛ",18.09.2002,0,2,0,0,0,31,oskoldesko@rambler.ru,+7 (472) 543-99-42
1023900992158,3906051850,19995.0,7765.0,0.0,0.0,ООО,"['25.9', '23.61', '23.63', '23.64', '23.69', '23.70.1', '23.99.2', '25.11', '25.12', '41.2', '41.20', '43.11', '43.12', '43.12.1', '43.12.3', '43.3', '43.33', '43.99.4', '43.99.5', '43.99.6', '43.99.7', '45.11.2', '45.11.3', '45.19.2', '45.19.3', '46.61.1', '46.63', '46.69.3', '46.73', '46.73.6', '46.75.2', '47.52.7', '47.52.73', '49.4', '49.41.1', '49.41.2', '49.41.3', '52.29', '68.10', '68.20', '68.31', '71.1', '71.12.5', '71.12.6', '77.3', '77.32']",20000,"КАЛИНИНГРАДСКАЯ ОБЛАСТЬ,
Г. КАЛИНИНГРАД",05.10.2002,0,0,0,0,0,39,info@asbi.ru,+7 (401) 251-49-35
1025003471250,5028020038,66241.0,48846.0,0.0,0.0,ООО,"['25.9', '25.11', '25.50.1', '25.62', '25.91', '25.92', '25.93', '25.94', '46.9', '68.1', '68.20', '77.11', '77.3', '77.39', '77.39.2', '77.39.21']",45000,"МОСКОВСКАЯ ОБЛАСТЬ,
Г. МОЖАЙСК",23.10.2002,0,0,0,0,0,50,valentinav3@gmail.com,+7 (495) 754-85-21
1025901209553,5905023797,47706.0,34990.0,4415.0,0.0,ООО,"['25.9', '18.1', '28.1', '42.99', '52.29', '68.20.2', '68.3', '73.20.1', '77.39', '79.90.1']",0,"ПЕРМСКИЙ КРАЙ,
Г. ПЕРМЬ",27.08.2002,0,0,0,0,0,59,saturn-teshnolodgi@yandex.ru,+7 (342) 294-91-22
1026201262460,6231035570,4107.0,9027.0,194.0,0.0,ООО,['25.9'],57375,"РЯЗАНСКАЯ ОБЛАСТЬ,
Г. РЯЗАНЬ",06.11.2002,0,1,0,0,0,62,rigus-dir@yandex.ru,+7 (491) 224-89-58
1026300892430,6314018948,1001022.0,498709.0,461338.0,13026.0,ООО,"['25.9', '25.1', '25.61', '25.62', '28.1', '28.14', '28.2', '28.25.1', '28.99', '33.20', '42.22.3', '43.21', '43.99.7', '49.41.1', '49.41.2', '49.41.3', '52.10', '52.21.24', '52.24', '52.29', '62.01', '62.02', '62.09', '63.11', '63.11.1', '64.99.1', '68.1', '68.2', '68.32', '69.10', '70.22', '71.12', '71.12.12', '71.20', '72.19', '77.11', '77.33.2', '77.39.1', '77.39.2', '77.39.21', '85.21', '85.23', '85.42.9']",32500000,"САМАРСКАЯ ОБЛАСТЬ,
Г. САМАРА",25.07.2002,8,13,5,0,0,63,0,+7 (846) 279-27-75
1026301178045,6316024182,12678.0,2920.0,5919.0,0.0,ООО,"['25.9', '23.6', '25.1', '25.5', '25.61', '25.62', '25.72', '41.2', '43.2', '43.3', '45.2', '46.1', '46.2', '46.3', '46.4', '46.6', '46.7', '46.73', '46.74', '46.9', '47.1', '47.2', '47.5', '47.52', '47.52.7', '47.52.73', '47.73', '47.74', '47.75', '47.79', '47.9', '68.31', '81.29.1', '82.92', '82.99']",10000,"САМАРСКАЯ ОБЛАСТЬ,
Г. САМАРА",19.12.2002,0,0,0,0,0,63,genitura@mail.ru,+7 (846) 958-73-63
1026401405447,6439052768,11.0,0.0,0.0,0.0,ООО,"['25.9', '17.21', '25.11', '41.20', '46.13.1', '46.19', '46.90', '47.19', '52.29', '68.20.2']",11000,"САРАТОВСКАЯ ОБЛАСТЬ,
Г. БАЛАКОВО
Страница",20.11.2002,2,1,0,0,0,64,0,+7 (845) 344-47-63
1026401977030,6449032150,20988.0,9811.0,0.0,0.0,ООО,"['25.9', '42.21', '42.22.2', '43.99.3', '45.20.2', '46.73', '47.19', '47.52.7', '47.91', '56.10', '56.10.1', '56.10.3', '68.1', '68.20', '82.99']",18000,"САРАТОВСКАЯ ОБЛАСТЬ,
Г. ЭНГЕЛЬС",12.09.2002,3,4,0,0,0,64,virlen@mail.ru,+7 (927) 221-78-27
1026601155569,6616000175,5043.0,6451.0,0.0,0.0,ООО,"['25.9', '23.70', '46.69.9', '47.64', '47.65', '47.77', '49.4']",477,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ВЕРХНИЙ ТАГИЛ",19.12.2002,0,0,0,0,0,66,eptagil@mail.ru,+7 (343) 572-64-88
1027100738752,7105015543,5245.0,20154.0,0.0,0.0,ООО,['25.9'],10600,"ТУЛЬСКАЯ ОБЛАСТЬ,
Г. ТУЛА",08.08.2002,0,0,0,0,0,71,tulaluch@mail.ru,+7 (910) 940-88-98
1027300706300,7306002760,11871.0,0.0,0.0,0.0,ОАО,['25.9'],0,"УЛЬЯНОВСКАЯ ОБЛАСТЬ,
Р-Н ИНЗЕНСКИЙ,
Г. ИНЗА",11.10.2002,16,45,2,0,0,73,inzenskoe_tp@mail.ru,+7 (842) 412-20-35
1034701851062,4715013365,14469.0,5871.0,0.0,0.0,ООО,"['25.9', '16.29', '46.9', '47.9', '58', '68.20.2']",10000,"ЛЕНИНГРАДСКАЯ ОБЛАСТЬ,
Р-Н ТИХВИНСКИЙ,
Г. ТИХВИН",22.07.2003,16,2,0,0,0,47,0,0
1035002604262,5013002967,0.0,0.0,0.0,0.0,ООО,"['25.9', '71.20.9', '72.19']",0,"МОСКОВСКАЯ ОБЛАСТЬ,
Г. ЖУКОВСКИЙ",13.02.2003,0,0,0,0,0,50,0,0
1035403209874,5407255869,11355.0,19647.0,0.0,0.0,ООО,"['25.9', '25.11', '41.20', '42.21', '42.22.2', '43.11', '43.12.1', '43.12.3', '43.91', '43.99.4', '43.99.5', '43.99.7']",20000,"НОВОСИБИРСКАЯ ОБЛАСТЬ,
Г. НОВОСИБИРСК",04.08.2003,0,0,0,0,0,54,messers_ooo@mail.ru,+7 (913) 393-39-67
1037301153636,7326020100,318.0,1114.0,0.0,0.0,ООО,"['25.9', '28.22.42', '28.49.4', '33.12', '43.11', '43.12', '43.12.1', '43.12.3', '43.2', '43.21', '43.22', '43.31', '43.32', '43.33', '43.34.1', '43.39', '43.91', '43.99.1', '43.99.4', '43.99.5', '43.99.6', '43.99.7', '46.62.2', '49.4', '52.29', '68.20.2', '77.39.2']",10000,"УЛЬЯНОВСКАЯ ОБЛАСТЬ,
Г. УЛЬЯНОВСК",09.07.2003,9,0,0,0,0,73,0,+7 (842) 238-84-40
1037403898487,7453129171,17761.0,36230.0,0.0,0.0,ООО,"['25.9', '23.6', '24.3', '25.12', '25.61', '25.62']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",12.2003,0,0,0,0,0,74,akara2004@indoz.ru,+7 (912) 316-46-50
1042307163348,2312112546,4501.0,6360.0,0.0,0.0,ООО,"['25.9', '25.1', '25.5', '25.61', '25.7', '28.1', '28.2', '28.3', '28.4', '28.9', '29.2', '31.0', '32.9', '46.4', '46.6', '46.9', '47.1', '47.5', '47.9', '95.2']",10000,"КРАСНОДАРСКИЙ КРАЙ,
Г. КРАСНОДАР",06.07.2004,0,1,0,0,0,23,agrostroyuniversal@bk.ru,+7 (918) 353-83-16
1045402516994,5406292931,19041.0,0.0,22003.0,0.0,0,0,0,0,0,0,0,0,0,0,54,2642220@mail.ru,+7 (383) 217-37-59
1046604781277,6673107284,340215.0,357037.0,176330.0,106263.0,ООО,"['25.9', '25.11', '25.50', '25.99', '25.99.2', '28.25', '28.93', '29.20', '29.20.5', '30.99', '46.90', '71.11.1']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",01.2004,6,10,0,0,0,66,konstanta-ek@mail.ru,+7 (343) 270-22-55
1051402089485,1435159550,83089.0,66505.0,55979.0,0.0,ООО,"['25.9', '10.13.1', '10.13.2', '10.13.3', '10.13.4', '10.13.5', '10.13.6', '10.13.7', '10.51.1', '10.51.9', '10.71', '11.07.2', '41.20', '46.90', '47.19', '47.74', '47.75', '49.4', '56.10', '56.10.1', '56.10.3', '68.20.2', '68.31', '73.11', '79.11', '82.99']",55000,"РЕСПУБЛИКА САХА /ЯКУТИЯ/,
Г. ЯКУТСК",12.05.2005,3,16,1,0,1,14,sakha_almaz@mail.ru,+7 (411) 234-42-44
1054408691589,4401056329,204255.0,223399.0,131544.0,27516.0,ЗАО,"['25.9', '13.92', '14.12', '14.13', '14.19', '25.61', '25.62', '32.9', '46.4', '46.49', '46.9', '47.1', '47.5', '73.11']",1700000,"КОСТРОМСКАЯ ОБЛАСТЬ,
Г. КОСТРОМА",24.08.2005,0,4,1,0,0,44,nabi2010@mail.ru,+7 (494) 252-03-42
1055008020704,5042082237,4842.0,4021.0,0.0,0.0,ООО,"['25.9', '24.3', '24.5', '25.5', '25.61', '25.62', '28.49.4', '29.31', '29.32', '33.12', '33.13', '33.14', '33.20', '45.2', '46.1', '46.4', '46.6', '46.7', '46.9', '47.1', '47.2', '47.5', '47.73', '47.74', '47.75', '47.9', '49.3', '52.10', '68.20', '95.2', '96.09']",10000,"МОСКОВСКАЯ ОБЛАСТЬ,
Г СЕРГИЕВ ПОСАД",12.09.2005,0,0,0,0,0,50,tskmo@mail.ru,+7 (495) 188-62-84
1055220545544,5250034234,316.0,823.0,0.0,0.0,ООО,['25.9'],1280864,"Нижегородская область,
М.Р-Н КСТОВСКИЙ,
С.П. ЧЕРНЫШИХИНСКИЙ СЕЛЬСОВЕТ,
С ЧЕРНЫШИХА",24.11.2005,0,0,0,0,0,52,argon.biz@mail.ru,+7 (831) 453-47-60
1055227091941,5256055880,0.0,0.0,0.0,0.0,ООО,"['25.9', '25.1', '25.29', '25.61', '25.62']",10000,"Нижегородская область,
Г.О. ГОРОД НИЖНИЙ НОВГОРОД,
Г НИЖНИЙ НОВГОРОД",21.10.2005,0,0,0,0,0,52,m-master2005@mail.ru,+7 (831) 255-65-29
1056000360965,6027089864,1868.0,968.0,0.0,0.0,ООО,"['25.9', '25.1', '25.2', '25.5', '25.61', '25.62', '27.12', '27.3', '27.5', '27.9', '28.2', '28.4', '29.2', '31.0', '32.3', '32.9', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '41.2', '43.12', '43.2', '43.3', '43.99', '45.1', '45.20', '45.3', '45.4', '46.1', '46.3', '46.4', '46.6', '46.7', '46.9', '47.1', '47.2', '47.3', '47.5', '47.73', '47.74', '47.75', '47.79', '47.9', '49.3', '52.10', '52.2', '52.24', '52.29', '55.90', '56.3', '63.91', '64.1', '64.9', '66.1', '68.1', '68.2', '68.3', '71.1', '71.12.5', '71.12.6', '73.1', '74.20', '74.30', '77.3', '78.1', '82.92', '93.1', '93.2', '95.2', '97.0']",20000,"ПСКОВСКАЯ ОБЛАСТЬ,
Г. ПСКОВ",26.07.2005,1,0,0,0,0,60,shev-73@inbox.ru,+7 (960) 225-63-37
1056154009966,6154094803,18.0,0.0,0.0,0.0,ООО,"['25.9', '16.23', '16.23.2', '46.4', '46.49.44', '46.90', '47.59', '47.62.2', '47.78.3', '47.78.4']",18000,"РОСТОВСКАЯ ОБЛАСТЬ,
Г. ТАГАНРОГ",14.03.2005,0,0,0,0,0,61,fortuna-taganrog@mail.ru,+7 (863) 436-51-10
1056758303436,6731048520,21908.0,3817.0,14849.0,0.0,ООО,"['25.9', '46.12.22']",20000,"Смоленская область,
Г.О. ГОРОД СМОЛЕНСК,
Г СМОЛЕНСК",26.01.2005,0,0,0,0,0,67,6731048520_673101001@eo.tensor.ru,+7 (910) 111-02-81
1057326005714,7326023503,0.0,0.0,0.0,0.0,ООО,"['25.9', '28.15', '46.49', '46.6', '49.4', '64.91', '64.99.2', '77.39.29']",50000,"УЛЬЯНОВСКАЯ ОБЛАСТЬ,
Г. УЛЬЯНОВСК",01.04.2005,1,2,0,0,0,73,0,+7 (842) 255-47-29
1057810154071,7802319490,686128.0,856779.0,369118.0,73922.0,ООО,"['25.9', '28.15', '28.2', '28.4', '28.9', '28.99.9', '46.6', '46.9', '47.5', '47.9']",100000,ГОРОД САНКТ-ПЕТЕРБУРГ,25.03.2005,1,8,1,0,0,78,0,0
1061215086371,1215116014,0.0,0.0,0.0,0.0,ООО,"['25.9', '02.1', '16.1', '16.10.9', '16.23', '16.24', '16.29', '25.1', '25.2', '25.5', '25.61', '25.62', '25.7', '31.0', '46.1', '46.73', '47.5', '49.4', '52.10', '52.24', '52.29', '68.2', '77.3']",20000,ГОРОД МОСКВА,16.11.2006,5,0,0,0,0,12,0,+7 (927) 881-14-86
1062632029800,2632082065,1631.0,20.0,0.0,0.0,ООО,"['25.9', '45.20.3', '46.49.49', '46.90', '47.11.2', '47.99.2', '56.30']",10000,"СТАВРОПОЛЬСКИЙ КРАЙ,
Г. ПЯТИГОРСК",07.08.2006,1,0,0,0,0,26,kovkakmv@mail.ru,+7 (928) 633-54-44
1065074035179,5074032415,80589.0,152139.0,19053.0,790.0,ООО,"['25.9', '22.2', '24.3', '24.4', '24.5', '25.5', '25.61', '25.62', '32.9', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '41.2', '46.1', '47.1', '52.29', '74.20', '74.30', '77.39', '82.92']",25000,ГОРОД МОСКВА,09.02.2006,0,0,0,0,0,50,0,+7 (495) 771-16-79
1065919024258,5919005036,463705.0,939453.0,77000.0,0.0,ООО,"['25.9', '16.1', '16.10.9', '16.2', '16.24', '16.29', '22.1', '23.1', '24.3', '25.5', '25.61', '25.62', '25.7', '46.1', '46.4', '46.7', '46.9', '47.1', '47.5', '47.9', '56.29.2', '77.11', '77.3', '77.39', '82.92', '96.0']",100000,"ПЕРМСКИЙ КРАЙ,
Г. СОЛИКАМСК",14.08.2006,0,29,0,0,1,59,gb@zmi.su,+7 (342) 537-23-00
1067611021059,7611016688,868.0,200.0,0.0,0.0,ООО,"['25.9', '25.1', '25.5', '25.7', '68.2', '68.3']",10000,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Р-Н ТУТАЕВСКИЙ,
Г. ТУТАЕВ",29.12.2006,1,0,0,0,0,76,0,+7 (485) 332-33-54
1071215005993,1215122699,0.0,0.0,0.0,0.0,ООО,"['25.9', '16.1', '16.10.9', '16.23', '16.29', '23.6', '23.7', '25.1', '25.5', '27.9', '28.21', '28.41', '31.0', '32.3', '33.12', '33.14', '33.20', '41.2', '43.12', '43.2', '43.3', '45.1', '45.2', '45.3', '45.4', '46.90', '47.1', '47.5', '49.3', '52.10', '52.24']",10000,"РЕСПУБЛИКА МАРИЙ ЭЛ,
Г. ЙОШКАР-ОЛА",10.07.2007,1,1,0,0,0,12,0,+7 (836) 265-01-33
1072130002526,2130014008,81630.0,51141.0,4244.0,10.0,ООО,"['25.9', '22.2', '43.2', '43.3', '46.6', '46.7', '46.9', '49.4', '71.1', '71.12.5', '71.12.6']",18000,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. ЧЕБОКСАРЫ",02.02.2007,0,0,0,0,0,21,info@pressdetal.ru,+7 (835) 268-55-66
1072134000652,2123008677,106423.0,161859.0,60178.0,0.0,ООО,"['25.9', '24.3', '25.1', '25.5', '25.61', '25.62', '28.1']",10000,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. КАНАШ",01.08.2007,10,37,3,0,1,21,emelyanova_n@splitstone.ru,+7 (835) 334-17-65
1073812008049,3812100082,10.0,0.0,0.0,0.0,ООО,"['25.9', '26.5', '27.1', '27.12', '27.9', '28.1', '28.2', '28.3', '28.9', '33.2', '45.2', '45.3', '62.0', '62.09', '63.1', '63.11.1', '64.1', '64.9', '65.1', '66.1', '66.2', '71.1', '71.12.5', '71.12.6', '71.2', '72.1']",10000,"ИРКУТСКАЯ ОБЛАСТЬ,
Г. ИРКУТСК",16.11.2007,0,0,0,0,0,38,0,0
1075904006958,5904162928,14099.0,35129.0,0.0,0.0,ООО,"['25.9', '25.11', '25.12', '25.61', '25.62', '25.93', '25.94', '25.99', '38.32.2', '38.32.3', '38.32.4', '46.49.49', '46.62.2', '46.69.2', '46.72.2', '46.77', '46.9', '47.19', '47.52.73', '47.9', '68.1', '68.2', '77.3', '77.39']",10000,"ПЕРМСКИЙ КРАЙ,
Г. ПЕРМЬ",18.04.2007,2,11,0,0,0,59,metiz-perm@yandex.ru,+7 (342) 249-44-01
1076316007503,6316124765,247.0,2639.0,0.0,0.0,ООО,"['25.9', '25.93', '25.94', '25.99', '25.99.29', '46.90', '47.52.73']",10000,"САМАРСКАЯ ОБЛАСТЬ,
Г. САМАРА",20.08.2007,0,0,0,0,0,63,0,0
1076450004751,6450925261,1163804.0,1902858.0,635641.0,15908.0,ООО,"['25.9', '09.10.9', '24.20', '25.11', '25.21', '25.29', '25.61', '25.62', '27.12', '27.51', '28.14', '28.22', '28.25', '28.99', '29.10', '30.11', '33.14', '33.2', '33.20', '46.69', '46.69.9', '46.90', '62.09', '68.20.2', '71.12.3', '71.12.4', '71.12.45']",100000,"САРАТОВСКАЯ ОБЛАСТЬ,
Г. САРАТОВ",17.05.2007,3,14,1,0,1,64,0,+7 (845) 228-61-48
1076673008444,6673161725,3626.0,33215.0,0.0,0.0,ООО,"['25.9', '41.20', '43.2', '43.3', '45.1', '45.2', '45.3', '46.1', '46.3', '46.4', '46.6', '46.9', '47.1', '47.2', '47.5', '47.73', '47.74', '47.75', '47.9', '49.32', '49.4', '52.10', '52.2', '52.24', '56.10.1', '56.10.3', '56.29', '56.30', '73.11', '74.20', '74.30', '81.22', '81.29.9', '82.92', '96.02']",10500,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",27.03.2007,0,0,0,0,0,66,0,0
1076714000318,6709004775,3095.0,16004.0,1187.0,384.0,ООО,"['25.9', '22.2', '24.20', '24.3', '24.5', '24.51', '25.5', '25.61', '25.62', '25.7', '31.0', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '46.1', '46.4', '46.7', '68.2']",507000,"СМОЛЕНСКАЯ ОБЛАСТЬ,
Р-Н КРАСНИНСКИЙ,
ПГТ КРАСНЫЙ",14.02.2007,2,0,0,0,0,67,westco07@yandex.ru,+7 (481) 454-25-18
1077452004410,7452056146,1805.0,11.0,268.0,0.0,ООО,"['25.9', '25.11', '25.12', '45.20', '96.02']",20000,"Челябинская область,
Г.О. ЧЕЛЯБИНСКИЙ,
ВН.Р-Н ТРАКТОРОЗАВОДСКИЙ,
Г ЧЕЛЯБИНСК",06.08.2007,0,0,0,0,0,74,vorota777@mail.ru,+7 (351) 231-35-53
1082031004109,2014260186,33738.0,54522.0,28777.0,0.0,"ООО""ГРОЗСТРОЙИНВЕСТ""
4
ГРН","['25.9', '25.61', '25.62', '41.20', '74.20', '74.30', '82.92']",10000,"ЧЕЧЕНСКАЯ РЕСПУБЛИКА,
Г. ГРОЗНЫЙ",01.09.2008,2,1,1,0,0,20,0,+7 (928) 945-46-52
1083328003043,3328458358,17533.0,38703.0,0.0,0.0,ООО,"['25.9', '25.1', '25.2', '25.5', '25.61', '25.62', '25.7', '26.3', '26.4', '26.5', '26.52', '26.52.1', '27.1', '27.12', '27.2', '27.3', '27.4', '27.9', '28.1', '28.2', '28.4', '30.9', '30.91', '30.92.1', '32.3', '32.4', '32.5', '32.9', '33.2', '46.1', '46.4', '47.1', '47.5', '47.9', '62.0', '62.09', '63.1', '63.11.1', '68.1', '68.2', '68.3', '95.1', '95.2']",11000,"ВЛАДИМИРСКАЯ ОБЛАСТЬ,
Г. ВЛАДИМИР",27.05.2008,0,2,0,0,0,33,kobra@mail.ru,+7 (915) 764-65-33
1083808008734,3808180085,21987.0,3685.0,0.0,0.0,ООО,"['25.9', '25.61', '25.62', '25.91', '25.94', '25.99', '41.2', '43.3', '46.9', '47.1', '47.9', '68.20.2', '71.11.1']",1592623,"ИРКУТСКАЯ ОБЛАСТЬ,
Г. ИРКУТСК",23.06.2008,0,0,0,0,0,38,0,0
1084230000524,4230024451,675.0,0.0,0.0,0.0,ООО,"['25.9', '24.5', '38.32.2', '38.32.3', '38.32.4', '41.20', '46.73.6', '47.19', '49.4', '52.29']",10000,"КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,
Г. ЮРГА",24.04.2008,0,0,0,0,0,42,promservisyrga@mail.ru,+7 (384) 514-74-72
1085032009952,5032195898,1708.0,7030.0,0.0,0.0,ООО,"['25.9', '25.5', '25.61', '25.62', '25.7', '38.32.2', '38.32.3', '38.32.4', '46.1', '46.4', '46.7', '47.52.73', '47.9', '64.1', '64.9', '68.1', '68.2', '68.3', '69', '74.20', '74.30', '77.11', '77.3', '77.39', '82.92']",50000,"МОСКОВСКАЯ ОБЛАСТЬ,
Г ОДИНЦОВО",07.10.2008,0,0,0,0,0,50,chichigin@inbox.ru,+7 (985) 767-83-80
1086615001263,6615012594,1274.0,611.0,0.0,0.0,ООО,"['25.9', '25.5', '25.62', '68.2', '77.39', '82.99']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. КАЧКАНАР",13.11.2008,0,0,0,0,0,66,ooobastion@list.ru,+7 (343) 416-03-72
1087746687445,7713654400,0.0,0.0,0.0,0.0,ООО,"['25.9', '16.10.2', '25.7', '28.4', '28.41.1', '28.49.12', '41.2', '43.12', '43.2', '43.3', '45.1', '45.2', '45.3', '45.4', '46.1', '46.2', '46.3', '46.4', '46.6', '46.7', '46.9', '47.1', '47.2', '47.3', '47.5', '47.73', '47.74', '47.75', '47.79', '47.9', '52.10', '52.2', '52.24', '71.1', '71.12.5', '71.12.6', '73.1', '93.2', '94.99']",10000,ГОРОД МОСКВА,28.05.2008,0,1,0,0,0,77,0,0
1087847029445,7805481518,166156.0,149206.0,145869.0,18650.0,ООО,"['25.9', '16.1', '16.10.9', '16.2', '16.23', '16.24', '16.29', '25.1', '25.61', '25.62', '28.15.2', '28.22', '33.12', '38.32.3', '46.12.22', '46.69.2', '46.72.21', '46.90', '47.78']",10000,ГОРОД САНКТ-ПЕТЕРБУРГ,23.12.2008,12,10,0,0,0,78,skmz.tt@mail.ru,+7 (812) 714-91-70
1092130009454,2130061985,637354.0,1377555.0,136619.0,105.0,ООО,"['25.9', '25.1', '25.12', '46.1', '46.12.2', '46.12.22', '46.90', '47.1', '47.5', '47.52.73', '47.9', '47.99']",10000,"ЧУВАШСКАЯ РЕСПУБЛИКА -
ЧУВАШИЯ,
Г. ЧЕБОКСАРЫ",15.09.2009,0,4,0,0,0,21,apmot@mail.ru,+7 (906) 386-06-50
1095263005496,5263077073,0.0,0.0,0.0,0.0,ООО,"['25.9', '25.1', '25.2', '25.3', '25.62', '25.7', '25.91', '25.93', '25.94', '46.49', '46.73.2', '46.74', '46.77', '46.9', '47.52.73']",10000,"Нижегородская область,
Г.О. ГОРОД НИЖНИЙ НОВГОРОД,
Г НИЖНИЙ НОВГОРОД",01.12.2009,1,3,0,0,0,52,stl-master.1@yandex.ru,+7 (831) 890-87-64
1095407009994,5407065875,4660.0,12863.0,1854.0,0.0,ООО,"['25.9', '46.49', '47.52.73']",10000,"НОВОСИБИРСКАЯ ОБЛАСТЬ,
Г. НОВОСИБИРСК",14.09.2009,0,0,0,0,0,54,expertisa@ngs.ru,+7 (913) 756-07-75
1095410004007,5410027044,3257.0,5587.0,239.0,0.0,ООО,"['25.9', '25.50.1', '25.99', '46.49.49', '46.72.2', '46.73.6', '46.90']",10000,"НОВОСИБИРСКАЯ ОБЛАСТЬ,
Г. НОВОСИБИРСК",04.08.2009,0,0,0,0,0,54,rodeo1977@mail.ru,+7 (383) 263-25-15
1095445000310,5445259053,1681.0,7351.0,572.0,0.0,ООО,['25.9'],10000,"НОВОСИБИРСКАЯ ОБЛАСТЬ,
Г. БЕРДСК",29.01.2009,0,0,0,0,0,54,stkach09@mail.ru,+7 (913) 903-08-86
1096193001365,6166070229,85118.0,19367.0,0.0,0.0,ООО,"['25.9', '46.9', '47.5', '47.9']",10000,"РОСТОВСКАЯ ОБЛАСТЬ,
Р-Н БЕЛОКАЛИТВИНСКИЙ,
Г. БЕЛАЯ КАЛИТВА",26.06.2009,0,0,0,0,0,61,okorkovaelena@rambler.ru,+7 (906) 416-42-24
1099847041238,7813461040,14236.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,78,mer-zavod2013@ya.ru,+7 (812) 702-05-19
1100280039540,276129146,438.0,2529.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,vladikovna@mail.ru,+7 (917) 402-49-62
1101215000435,1215145569,11475.0,62570.0,0.0,0.0,ООО,"['25.9', '25.12', '25.29', '25.61', '25.62', '25.92']",10000,"РЕСПУБЛИКА МАРИЙ ЭЛ,
Г. ЙОШКАР-ОЛА",27.01.2010,0,0,0,0,0,12,mvalia8@mail.ru,+7 (836) 273-16-45
1101690003711,1658114048,1581.0,12511.0,0.0,0.0,ООО,"['25.9', '28.99', '46.6', '46.9', '47.7']",10000,"РЕСПУБЛИКА ТАТАРСТАН,
Г. КАЗАНЬ",26.01.2010,0,0,0,0,0,16,aminova1951@bk.ru,+7 (904) 662-95-12
